date,value,change
2023-01-06,12444.98,37.93000000000029
2023-01-13,12410.15,-34.82999999999993
2023-01-20,11928.56,-481.59000000000015
2023-01-27,11684.16,-244.39999999999964
2023-02-03,12038.47,354.3099999999995
2023-02-10,11895.83,-142.63999999999942
2023-02-17,11807.03,-88.79999999999927
2023-02-24,11856.71,49.67999999999847
2023-03-03,11884.1,27.390000000001237
2023-03-10,11854.58,-29.520000000000437
2023-03-17,11225.1,-629.4799999999996
2023-03-24,11270.75,45.649999999999636
2023-03-31,11028.98,-241.77000000000044
2023-04-07,11028.15,-0.8299999999999272
2023-04-14,11028.84,0.6900000000005093
2023-04-21,11037.0,8.159999999999854
2023-04-28,10871.7,-165.29999999999927
2023-05-05,10863.53,-8.170000000000073
2023-05-12,10881.51,17.979999999999563
2023-05-19,10682.49,-199.02000000000044
2023-05-26,10597.91,-84.57999999999993
2023-06-02,10690.24,92.32999999999993
2023-06-09,10736.57,46.32999999999993
2023-06-16,10822.32,85.75
2023-06-23,10840.45,18.13000000000102
2023-06-30,10838.01,-2.4400000000005093
2023-07-07,10840.34,2.3299999999999272
2023-07-14,10956.7,116.36000000000058
2023-07-21,10924.62,-32.07999999999993
2023-07-28,11281.74,357.119999999999
2023-08-04,11300.14,18.399999999999636
2023-08-11,11271.16,-28.979999999999563
2023-08-18,11371.05,99.88999999999942
2023-08-25,11443.82,72.77000000000044
2023-09-01,11421.7,-22.11999999999898
2023-09-08,11456.12,34.42000000000007
2023-09-15,12208.0,751.8799999999992
2023-09-22,12407.02,199.02000000000044
2023-09-29,12019.12,-387.89999999999964
2023-10-06,11993.67,-25.450000000000728
2023-10-13,12256.08,262.40999999999985
2023-10-20,12163.24,-92.84000000000015
2023-10-27,12046.49,-116.75
2023-11-03,12558.44,511.9500000000007
2023-11-10,12601.61,43.17000000000007
2023-11-17,12960.2,358.59000000000015
2023-11-24,12967.18,6.979999999999563
2023-12-01,13300.77,333.59000000000015
2023-12-08,13357.24,56.469999999999345
2023-12-15,13332.9,-24.340000000000146
2023-12-22,13357.79,24.890000000001237
2023-12-29,13279.15,-78.64000000000124
2024-01-05,13255.33,-23.81999999999971
2024-01-12,13392.33,137.0
2024-01-19,14315.72,923.3899999999994
2024-01-26,13968.94,-346.77999999999884
2024-02-02,13917.74,-51.20000000000073
2024-02-09,14367.68,449.9400000000005
2024-02-16,14426.15,58.469999999999345
2024-02-23,14457.09,30.94000000000051
2024-03-01,14959.78,502.6900000000005
2024-03-08,14845.96,-113.82000000000153
2024-03-15,15416.08,570.1200000000008
2024-03-22,15809.89,393.8099999999995
2024-03-29,15692.18,-117.70999999999913
2024-04-05,16075.36,383.1800000000003
2024-04-12,15980.01,-95.35000000000036
2024-04-19,15994.99,14.979999999999563
2024-04-26,15696.22,-298.77000000000044
2024-05-03,15880.94,184.72000000000116
2024-05-10,15813.25,-67.69000000000051
2024-05-17,15772.74,-40.51000000000022
2024-05-24,16367.18,594.4400000000005
2024-05-31,16495.44,128.2599999999984
2024-06-07,16849.25,353.8100000000013
2024-06-14,17290.66,441.40999999999985
2024-06-21,17298.74,8.080000000001746
2024-06-28,17891.36,592.619999999999
2024-07-05,17273.81,-617.5499999999993
2024-07-12,17429.04,155.22999999999956
2024-07-19,17391.69,-37.35000000000218
2024-07-26,17201.36,-190.3299999999981
2024-08-02,17145.93,-55.43000000000029
2024-08-09,17007.2,-138.72999999999956
2024-08-16,17011.69,4.489999999997963
2024-08-23,17002.16,-9.529999999998836
2024-08-30,16959.59,-42.56999999999971
2024-09-06,16948.03,-11.56000000000131
2024-09-13,16838.43,-109.59999999999854
2024-09-20,16911.89,73.45999999999913
2024-09-27,17039.12,127.22999999999956
2024-10-04,17037.05,-2.069999999999709
2024-10-11,17185.1,148.04999999999927
2024-10-18,17141.32,-43.779999999998836
2024-10-25,17008.76,-132.5600000000013
2024-11-01,16882.87,-125.88999999999942
2024-11-08,16913.63,30.760000000002037
2024-11-15,16743.71,-169.9200000000019
2024-11-22,16676.12,-67.59000000000015
2024-11-29,16759.01,82.88999999999942
2024-12-06,17157.9,398.89000000000306
2024-12-13,17062.51,-95.39000000000306
2024-12-20,17010.05,-52.45999999999913
2024-12-27,17012.27,2.220000000001164
2025-01-03,16828.99,-183.27999999999884
2025-01-10,16941.7,112.70999999999913
2025-01-17,17270.15,328.4500000000007
2025-01-24,16709.75,-560.4000000000015
2025-01-31,16624.6,-85.15000000000146
2025-02-07,16860.98,236.38000000000102
2025-02-14,16894.26,33.279999999998836
2025-02-21,16834.44,-59.81999999999971
2025-02-28,16983.4,148.96000000000276
2025-03-07,17753.12,769.7199999999975
2025-03-14,18021.77,268.65000000000146
2025-03-21,17698.09,-323.6800000000003
2025-03-28,17615.8,-82.29000000000087
2025-04-04,17244.42,-371.380000000001
2025-04-11,16969.14,-275.27999999999884
2025-04-18,17052.6,83.45999999999913
2025-04-25,17088.78,36.18000000000029
2025-05-02,17062.14,-26.639999999999418
2025-05-09,17030.36,-31.779999999998836
2025-05-16,17015.51,-14.850000000002183
2025-05-23,17056.85,41.340000000000146
2025-05-30,16950.27,-106.57999999999811
2025-06-06,17051.08,100.81000000000131
2025-06-13,17166.46,115.37999999999738
2025-06-20,17176.19,9.729999999999563
2025-06-27,17180.99,4.80000000000291
2025-07-04,18296.0,1115.0099999999984
2025-07-11,18715.52,419.52000000000044
2025-07-18,18593.22,-122.29999999999927
2025-07-25,18804.76,211.53999999999724
2025-08-01,18674.23,-130.52999999999884
2025-08-08,18660.66,-13.569999999999709
2025-08-15,18667.59,6.930000000000291
2025-08-22,18614.65,-52.93999999999869
2025-08-29,18571.67,-42.9800000000032
2025-09-05,18992.12,420.4500000000007
2025-09-12,18938.65,-53.469999999997526
2025-09-19,19209.57,270.91999999999825
2025-09-26,19504.54,294.97000000000116
2025-10-03,19874.46,369.91999999999825
2025-10-10,20088.51,214.04999999999927
2025-10-17,20536.41,447.90000000000146
2025-10-24,20454.68,-81.72999999999956
2025-10-31,20432.88,-21.799999999999272
2025-11-07,20933.31,500.4300000000003
2025-11-14,20497.35,-435.96000000000276
2025-11-21,20279.0,-218.34999999999854
2025-11-28,20315.4,36.400000000001455
2025-12-05,20239.07,-76.33000000000175
2025-12-12,20736.64,497.5699999999997
2025-12-19,20801.47,64.83000000000175
2025-12-26,20880.5,79.02999999999884
2026-01-02,21015.32,134.8199999999997
2026-01-09,20754.3,-261.02000000000044
2026-01-16,20847.0,92.70000000000073
2026-01-23,20648.47,-198.52999999999884
2026-01-30,21350.08,701.6100000000006
2026-02-06,21119.94,-230.14000000000306
2026-02-13,21233.19,113.25
2026-02-20,21485.08,251.89000000000306
2026-02-27,21439.56,-45.52000000000044
2026-03-06,20964.03,-475.5300000000025
2026-03-13,20726.91,-237.11999999999898
2026-03-20,20552.67,-174.2400000000016
2026-03-27,20300.6,-252.0699999999997
2026-04-03,20112.96,-187.63999999999942
2026-04-10,20322.96,210.0
2026-04-17,20264.81,-58.14999999999782
2026-04-24,20214.23,-50.580000000001746
2026-05-01,20702.97,488.7400000000016
2026-05-08,20632.46,-70.51000000000204
2026-05-15,20858.26,225.79999999999927
2026-05-22,20713.83,-144.42999999999665
2026-05-29,21099.48,385.6499999999978
2026-06-05,20967.0,-132.47999999999956
