date,value,change
2024-11-08,11.44,113.14
2024-11-15,-95.37,-106.81
2024-11-22,-68.97,26.400000000000006
2024-11-29,66.32,135.29
2024-12-06,383.94,317.62
2024-12-13,-82.91,-466.85
2024-12-20,28.01,110.92
2024-12-27,23.17,-4.84
2025-01-03,-175.17,-198.33999999999997
2025-01-10,170.56,345.73
2025-01-17,371.14,200.57999999999998
2025-01-24,-621.92,-993.06
2025-01-31,-155.51,466.40999999999997
2025-02-07,216.98,372.49
2025-02-14,18.66,-198.32
2025-02-21,-87.12,-105.78
2025-02-28,147.81,234.93
2025-03-07,734.18,586.3699999999999
2025-03-14,259.12,-475.05999999999995
2025-03-21,-151.24,-410.36
2025-03-28,-59.94,91.30000000000001
2025-04-04,-422.96,-363.02
2025-04-11,-59.29,363.66999999999996
2025-04-18,-68.02,-8.729999999999997
2025-04-25,-30.17,37.849999999999994
2025-05-02,-40.07,-9.899999999999999
2025-05-09,-50.18,-10.11
2025-05-16,-72.09,-21.910000000000004
2025-05-23,22.79,94.88
2025-05-30,-95.17,-117.96000000000001
2025-06-06,65.6,160.76999999999998
2025-06-13,93.15,27.55000000000001
2025-06-20,25.45,-67.7
2025-06-27,-47.07,-72.52
2025-07-04,1068.91,1115.98
2025-07-11,437.34,-631.5700000000002
2025-07-18,-102.84,-540.18
2025-07-25,151.81,254.65
2025-08-01,-118.52,-270.33
2025-08-08,-79.67,38.849999999999994
2025-08-15,-89.18,-9.510000000000005
2025-08-22,-60.2,28.980000000000004
2025-08-29,-47.03,13.170000000000002
2025-09-05,446.92,493.95000000000005
2025-09-12,-67.47,-514.39
2025-09-19,195.61,263.08000000000004
2025-09-26,338.2,142.58999999999997
2025-10-03,387.92,49.72000000000003
2025-10-10,259.43,-128.49
2025-10-17,490.79,231.36
2025-10-24,-110.97,-601.76
2025-10-31,-76.2,34.769999999999996
2025-11-07,529.5,605.7
2025-11-14,-456.1,-985.6
2025-11-21,-227.09,229.01000000000002
2025-11-28,-15.44,211.65
2025-12-05,-73.42,-57.980000000000004
2025-12-12,451.17,524.59
2025-12-19,62.65,-388.52000000000004
2025-12-26,47.57,-15.079999999999998
2026-01-02,140.18,92.61000000000001
2026-01-09,-253.42,-393.6
2026-01-16,117.42,370.84
2026-01-23,-185.74,-303.16
2026-01-30,662.25,847.99
2026-02-06,-220.49,-882.74
2026-02-13,32.51,253.0
2026-02-20,271.87,239.36
2026-02-27,-40.92,-312.79
2026-03-06,-323.25,-282.33
2026-03-13,-80.32,242.93
2026-03-20,-71.68,8.639999999999986
2026-03-27,-128.66,-56.97999999999999
2026-04-03,-162.62,-33.96000000000001
2026-04-10,-14.88,147.74
2026-04-17,-170.6,-155.72
2026-04-24,-12.22,158.38
2026-05-01,549.08,561.3000000000001
2026-05-08,-108.93,-658.01
2026-05-15,297.9,406.83
2026-05-22,-7.67,-305.57
2026-05-29,381.02,388.69
2026-06-05,-144.06,-525.0799999999999
